Title,Artist,ArtistID,Classification,Department,DateAcquired,Value,ObjectID
"SKULL, plate 132, PROJECTED EX-LIBRIS, plate 133, POMEGRANATE TREE, plate 134, OWL AND POMEGRANATE, plate 135, and BIRD'S SKULL, plate 136 (folio 49)",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,3.69E+75,18678
"ERNST BARLACH, plates 137-139, and HART CRANE, plate 140 (folio 50) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,7.23E+86,18679
"THE SEA, plate 141 (folio 51) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,7.81E+56,18680
"VENUS SHELL, plate 142, and SEA WEED, plate 143 (folio 52) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.96E+11,18681
"SEASCAPE, plate 143a (folio 53) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,6.84E+30,18682
"BIRD, plate 143b (folio 54) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,6.66E+40,18683
"DEATH OF A LAUREATE, plate 144 (folio 55) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,3.15E+59,18684
"TIGER AND LAMB, plate 8, BACON'S BOAR, plate 9, MOSQUITO, plate 10, OWLS, plate 11 and PRAYING MANTIS, plate 12 (folio 11) from",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,8.44E+26,18685
"THISTLE, plate 145, FIELD, plate 146, THE RELIC, plate 147, WEEDS, plate 148, and BORZOI, plate 149 (folio 56) from",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.21E+80,18686
"EX-LIBRIS FOR M. W. BICK, M.D., plate 150 and DOG, plate 151 (folio 57) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.34E+42,18687
"TOBIAS AND THE ANGEL, plate 152 (folio 58) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,3.45E+62,18688
"ENVY, plate 153, PRIDE, plate 154, SLOTH, plate 155, and WRATH, plate 156 (folio 59) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,3.19E+16,18689
"AVARICE, plate 157, GLUTTONY, plate 158, and LUST, plate 159 (folio 60) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,6.84E+30,18690
"CROW, plate 160 (folio 61) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.06E+56,18691
"STRUWWELPETER, plates 161-164 (folio 62) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.52E+30,18692
"SILVERSWORD, plate 165 and PROJECTED EX-LIBRIS FOR E.S.B., plate 166 (folio 63) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.27E+70,18693
"LOVE ME, LOVE MY DOG, plate 167 (folio 64) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.87E+56,18694
"DEATH AMONG THE THISTLES, plate 168 (folio 65) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.74E+18,18695
"FROG, plate 13, ARMADILLO, plate 14, CROWS, plate 15, BEETLE, plate 16, and ANT, plate 17 (folio 12) from",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,5.26E+54,18696
"EX-LIBRIS FOR C. & P. SETON, plate 169, EX-LIBRIS FOR LOUIS W. BLACK, plate 170, MARK FOR SMITH GLASS, plate 171, EX-LIBRIS FOR F.C. MITCHELL",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.10E+03,18697
"DEVICES FOR THE GEHENNA PRESS, plates 175 and 176 (folio 67) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,6.94E+63,18698
"BARTLEBY, THE SCRIVENER, plate 177 (folio 68) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.15E+14,18699
"""THE OWL THAT CALLS UPON THE NIGHT SPEAKS THE UNBELIEVER'S FRIGHT,"" plate 178 (folio 69) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.20E+04,18700
"""THE STRONGEST POISON EVERY KNOWN CAME FROM CAESAR'S LAUREL CROWN,"" plate 179 (folio 70) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,8.34E+69,18701
"PORTRAIT OF WILLIAM BLAKE, plate 180 and ""NAUGHT CAN SO DEFORM THE HUMAN RACE LIKE THE ARMOUR'S IRON EMBRACE,"" plate 181 (folio 71) from",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.95E+46,18702
"""THE BEGGAR'S RAGS, FLUTTERING IN AIR DOES TO RAGS THE HEAVENS TEAR,"" plate 182, ""THE QUESTIONER, WHO SITS SO SLY SHALL NEVER KNOW HOW TO REPLY,"" plate",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,7.31E+43,18703
"EX-LIBRIS FOR E. & L. B., plate 186 (folio 73) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.63E+05,18704
"POMEGRANATE (headpiece, colopohon) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.11E+36,18705
"SPIDER, plate 18, SCORPION, plate 19, LIZARD SKELETON, plate 20 and BULL, plate 21 (folio 13) from",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.45E+40,18706
"FLY, plate 22, PEACOCK, plate 23, PORCUPINE, plate 24, HYENA, plate 25, BARRACUDA, plate 26, and MOUSE, plate 27 (folio 14) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,2.87E+56,18707
"PRAWN AND CRAB, plate 28, INSECTS, plate 29, FLEA, plate 30, VULTURE, plate 31, and ROOSTER, plate 32 (folio 15) from THE WOOD ENGRAVINGS OF LEONARD BASKIN 1948-1959",Leonard Baskin,369,Illustrated Book,Drawings & Prints,11/3/1966,1.22E+39,18708
"Front End Leaf (double page fold-out plate, folios 1 and 2) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,2.76E+33,18709
El Negro,Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,7.61E+66,18710
"AIRLESS BLACK (double page fold-out plate, folios 20 and 21) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,6.76E+73,18711
"BLACK CONCENTRATED (3 page fold-out plate, folios 22, 23, and 24) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,2.52E+30,18712
"BLACK IN BLACK (plate, folio 25) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,2.21E+80,18713
"FOREVER BLACK (3 page fold-out plate, folios 26, 27, and 28) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,1.22E+39,18714
"INVISIBLE STAB (plate, folio 29) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,5.13E+64,18715
"BLACK LAMENT (double page fold-out plate, folios 30 and 31) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,9.89E+42,18716
"BLACK WITH NO WAY OUT (3 page fold-out plate, folios 32, 33, and 34) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,9.50E+19,18717
"GYPSY CURSE (plate, folio 35) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,6.01E+80,18718
"BLACK UNDONE BY TEARS (plate, folio 36) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,2.15E+14,18719
"THROUGH BLACK EMERGE PURIFIED (3 page fold-out plate, folios 37 verso, 38, and 39) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,3.69E+75,18720
"NEGRO (plate, folio 4 verso) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,1.13E+69,18721
"POOR SPAIN (3 page fold-out plate, folios 40, 41, and 42) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,2.07E+67,18722
"Back End Leaf (double page fold-out plate, folios 44 and 45) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,3.83E+22,18723
"MOURNING (plate, folio 5 verso) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,7.42E+76,18724
"NIGHT ARRIVED (plate, folio 9) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,4.38E+48,18725
"ELEGY BLACK BLACK (3 page fold-out plate, folios 10, 11, and 12) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,9.15E+72,18726
"BLACK BANNERS (plate, folio 13) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,4.49E+38,18727
"BLACK OF THE ECHO (double page plate, folios 14 and 15) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,8.56E+59,18728
"ETERNAL BLACK (plate, folio 16) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,1.57E+58,18729
"BLACK WALL OF SPAIN (3 page fold-out plate, folios 17, 18, and 19) from EL NEGRO",Robert Motherwell,4126,Illustrated Book,Drawings & Prints,5/25/1983,4.44E+81,18730
Lirika. Vtoroi sbornik. Stikhov,Georgii Echeistov,23633,Illustrated Book,Drawings & Prints,1/24/2001,8.89E+06,18731
Headpiece (following title page) from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,8.89E+06,18732
HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.68E+71,18733
Plate (facing page I) from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.01E+33,18734
Plate (facing page VI) from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.10E+79,18735
Plate (facing page XIV) from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.54E+34,18736
Headpiece (colophon) from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,8.89E+06,18737
Front cover from HOUSE OF INCEST,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.61E+48,18738
Cover for À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,1.77E+51,18739
À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,8.66E+16,18740
Manuscript Notes of Marcel Duchamp 1912-1920 from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,6.01E+80,18741
Speculations from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,5.00E+74,18742
Dictionaries and Atlases from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,1.11E+36,18743
Color from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,2.42E+83,18744
Further References to the Glass from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,5.92E+47,18745
Appearance and Apparition from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,2.55E+63,18746
Perspective from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,5.26E+54,18747
The Continuum from À l'Infinitif (La Boîte Blanche) (In the Infinitive [The White Box]),Marcel Duchamp,1634,Illustrated Book,Drawings & Prints,11/3/1966,1.49E+78,18748
Double page in-text plate (folios 7 verso and 8) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.16E+59,18749
Jama,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,5.00E+74,18750
Double page in-text plate (folios 25 verso and 26) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,3.28E+82,18751
Double page in-text plate (folios 27 verso and 28) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,2.52E+30,18752
Double page in-text plate (folios 29 verso and 30) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,5.62E+67,18753
Double page in-text plate (folios 31 verso and 32) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,2.62E+53,18754
Double page in-text plate (folios 33 verso and 34) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,4.09E+35,18755
Double page in-text plate (folios 35 verso and 36) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.22E+39,18756
Double page in-text plate (folios 37 verso and 38) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,6.76E+73,18757
Double page in-text plate (folios 39 verso and 40) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,2.29E+27,18758
Double page in-text plate (folios 41 verso and 42) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.61E+66,18759
Double page in-text plate (folios 43 verso and 44) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,3.99E+45,18760
Double page in-text plate (folios 9 verso and 10) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.53E+68,18761
Double page in-text plate (folios 45 verso and 46) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.06E+56,18762
Double page in-text plate (folios 47 verso and 48) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,8.79E+49,18763
Plate (folio 50) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,8.10E+03,18764
Double page in-text plate (folios 51 verso and 52) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.68E+71,18765
Plate (folio 54) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,5.18E+21,18766
Double page in-text plate (folios 55 verso and 56) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.50E+33,18767
Plate (folio 58) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.50E+33,18768
Plate (folio 60) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,3.73E+32,18769
Double page in-text plate (folios 61 verso and 62) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.81E+56,18770
Double page in-text plate (folios 63 verso and 64) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,8.89E+06,18771
Double page in-text plate (folios 11 verso and 12) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.19E+49,18772
Plate (folio 66) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.30E+52,18773
Plate (folio 68) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.90E+13,18774
Plate (folio 70) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.74E+18,18775
Plate (folio 72) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,3.23E+49,18776
Plate (folio 74) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,2.52E+30,18777
Plate (folio 76) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.47E+45,18778
Double page in-text plate (folios 77 verso and 78) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,3.07E+69,18779
Double page in-text plate (folios 79 verso and 80) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.39E+00,18780
Double page in-text plate (folios 81 verso and 82) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.27E+62,18781
Double page in-text plate (folios 83 verso and 84) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.90E+13,18782
Double page in-text plate (folios 13 verso and 14) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,6.76E+73,18783
Double page in-text plate (folios 85 verso and 86) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,5.99E+04,18784
Plate (folio 88) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,4.56E+71,18785
Double page in-text plate (folios 15 verso and 16) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.59E+15,18786
Double page in-text plate (folios 17 verso and 18) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,7.31E+43,18787
Double page in-text plate (folios 19 verso and 20) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,8.89E+06,18788
Double page in-text plate (folios 21 verso and 22) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,2.62E+53,18789
Double page in-text plate (folios 23 verso and 24) from JAMA,"Edo Murtic, Zlatko Prica","4187, 4733",Illustrated Book,Drawings & Prints,5/25/1983,1.99E+44,18790
Povest' Peterburgskaia ili sviatoi-kamen-gorod,Vasilii Masiutin,23831,Illustrated Book,Drawings & Prints,1/24/2001,8.22E+36,18791
Title page from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.54E+34,18792
Under a Glass Bell,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,4.31E+15,18793
Headpiece (page 48) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,7.39E+00,18794
Tailpiece (page 58) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,3.49E+19,18795
Headpiece (page 62) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.77E+51,18796
Tailpiece (page 66) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,2.29E+27,18797
Headpiece (page 70) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.26E+54,18798
Tailpiece (page 74) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.91E+21,18799
Headpiece (page 78) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,7.12E+53,18800
Tailpiece (page 83) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,8.56E+59,18801
Cover from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,2.18E+47,18802
Headpiece (page 1) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,4.68E+61,18803
Tailpiece (page 16) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,8.56E+59,18804
Headpiece (page 19) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,8.79E+49,18805
Tailpiece (page 27) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.18E+21,18806
Headpiece (page 31) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.54E+34,18807
Tailpiece (page 39) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,4.68E+61,18808
Headpiece (page 40) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,6.33E+60,18809
Tailpiece (page 45) from UNDER A GLASS BELL,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,3.15E+59,18810
Woman with a Mantilla: Carmen (Femme à la mantille: Carmen) (unbound plate) from Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,5.69E+24,18811
Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,2.24E+37,18812
Picador and Bull II (Picador et taureau II) (unbound plate) from Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,1.07E+13,18813
Bullfighter (Torero) (unbound plate) from Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,5.32E+11,18814
Picador at Rest (Picador au repos) (unbound plate) from Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,1.10E+03,18815
Bullfighter and Young Lady (Torero y señorita) (unbound plate) from Le Carmen des Carmen,Pablo Picasso,4609,Illustrated Book,Drawings & Prints,6/8/1965,2.62E+53,18816
Plate 1 from DALLE RIVE DEL BALATON and SOLO CHE AMORE TI COLPISCA,Lucio Fontana,1930,Illustrated Book,Drawings & Prints,11/3/1966,3.27E+06,18817
Dalle rive del balaton and Solo che amore ti colpisca,Lucio Fontana,1930,Illustrated Book,Drawings & Prints,11/3/1966,2.99E+79,18818
Plate 2 from DALLE RIVE DEL BALATON and SOLO CHE AMORE TI COLPISCA,Lucio Fontana,1930,Illustrated Book,Drawings & Prints,11/3/1966,4.61E+28,18819
Plate 3 from DALLE RIVE DEL BALATON and SOLO CHE AMORE TI COLPISCA,Lucio Fontana,1930,Illustrated Book,Drawings & Prints,11/3/1966,3.89E+55,18820
Plate 4 from DALLE RIVE DEL BALATON and SOLO CHE AMORE TI COLPISCA,Lucio Fontana,1930,Illustrated Book,Drawings & Prints,11/3/1966,3.28E+82,18821
Plate (folio 4) from Respira (Breath),Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,9.02E+39,18822
Respira (Breath),Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,3.37E+72,18823
Plate (folio 5) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,1.94E+54,18824
Plate (folio 6) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,7.39E+00,18825
Plate (folio 7) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,1.96E+11,18826
Plate (folio 8) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,1.03E+66,18827
Plate (folio 9) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,4.92E+41,18828
Plate (folio 10) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,5.40E+44,18829
Front cover (variant of plate from folio 7) from RE-SPIRA,Antonio Papasso,4491,Illustrated Book,Drawings & Prints,5/25/1983,2.98E+03,18830
Razocharovanie,Georgii Echeistov,23633,Illustrated Book,Drawings & Prints,1/24/2001,2.35E+17,18831
Headpiece (page 1) from WINTER OF ARTIFICE,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.99E+04,18832
Winter of Artifice,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,7.50E+33,18833
Tailpiece (page 84) from WINTER OF ARTIFICE,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,5.46E+01,18834
Headpiece (page 85) from WINTER OF ARTIFICE,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.29E+19,18835
In-text plate (page 148) from WINTER OF ARTIFICE,Ian (Hugh Guiler) Hugo,2756,Illustrated Book,Drawings & Prints,9/29/1949,1.45E+12,18836
